Date,Month,Buying_Wealth,Renting_Wealth,Wealth_Difference,Buying_Equity,Buying_CumulativeCosts,Renting_InvestmentValue,Renting_CumulativeRent
2030-10-31,60,-19422.28705486127,260860.6798925129,280282.96694737417,102995.08169909383,122417.3687539551,350637.93267499993,89777.252782487
2030-11-30,61,-19650.975749953446,261094.0037350346,280744.979484988,104153.2069026469,123804.18265260034,352620.49052468356,91526.48678964896
2030-12-31,62,-19880.196488862086,261329.07885455544,281209.27534341754,105312.31747959545,125192.51396845754,354614.2580446883,93285.17919013288
2031-01-31,63,-20109.944153138902,261565.91327399042,281675.8574271293,106472.41854840849,126582.36270154739,356619.29861611984,95053.38534212942
2031-02-28,64,-20340.213596970047,261804.51537462062,282144.72897159064,107633.51525491622,127973.72885188626,358635.6759784499,96831.16060382924
2031-03-31,65,-20570.999647193225,262044.89389811942,282615.89354531263,108795.61277229385,129366.61241948708,360663.4542315424,98618.560333423
2031-04-30,66,-20802.29710328135,262287.05794859,283089.3550518714,109958.7163010787,130761.01340436006,362702.69783769135,100415.63988910135
2031-05-31,67,-21034.100737299857,262531.01699461485,283565.11773191474,111122.8310692134,132156.93180651325,364753.4716236698,102222.45462905496
2031-06-30,68,-21266.40529384298,262776.7808713163,284043.18616515934,112287.9623321101,133554.36762595308,366815.8407827908,104039.05991147447
2031-07-31,69,-21499.205489952787,263024.35978242947,284523.5652723822,113454.11537273176,134953.32086268454,368889.87087698,105865.51109455054
2031-08-31,70,-21732.496015025303,263273.7643023858,285006.2603174111,114621.29550168634,136353.79151671164,370975.6278388596,107701.86353647383
2031-09-30,71,-21966.271530705562,263525.00537840946,285491.276909115,115789.50805733196,137755.77958803752,373073.17797384446,109548.172595435
2031-10-31,72,-22200.526670773863,263778.09433262516,285978.621003399,116958.75840589078,139159.28507666464,375182.5879622499,111404.49362962469
2031-11-30,73,-22435.256041025248,264033.04286417784,286468.2989052031,118129.05194156975,140564.307982595,377303.92486141145,113270.88199723358
2031-12-31,74,-22670.45421914311,264289.8630513642,286960.31727050734,119300.39408668701,141970.84830583012,379437.2561078165,115147.3930564523
2032-01-31,75,-22906.11575456828,264548.56735377666,287454.6831083449,120472.79029180299,143378.90604637127,381582.64951924817,117034.08216547153
2032-02-29,76,-23142.235168363957,264809.16861445946,287951.4037828234,121646.24603585541,144788.48120421937,383740.1732969414,118931.00468248191
2032-03-31,77,-23378.806953077845,265071.6800620763,288450.48701515415,122820.76682629736,146199.5737793752,385909.8960277504,120838.21596567411
2032-04-30,78,-23615.825572601287,265336.11531309097,288951.94088569225,123996.35819923811,147612.1837718394,388091.88668632973,122755.77137323878
2032-05-31,79,-23853.285462026222,265602.4883739601,289455.77383598627,125173.02571958618,149026.3111816124,390286.21463732666,124683.72626336657
2032-06-30,80,-24091.181027500104,265870.813643338,289961.9946708381,126350.7749811945,150441.9560086946,392492.94963758613,126622.13599424814
2032-07-31,81,-24329.506646079157,266141.1059142945,290470.6125603736,127529.61160700713,151859.1182530863,394712.16183836863,128571.05592407414
2032-08-31,82,-24568.25666558012,266413.38037654455,290981.63704212464,128709.5412492076,153277.79791478772,396943.9217875798,130530.54141103524
2032-09-30,83,-24807.425404430425,266687.65261869144,291495.07802312187,129890.56958936865,154697.99499379908,399188.3004320136,132500.6478133221
2032-10-31,84,-25047.00715151723,266963.938630482,292010.94578199927,131072.70233860324,156119.70949012047,401445.3691196074,134481.43048912537
2032-11-30,85,-25286.99616603559,267242.25480507454,292529.25097111013,132255.94523771646,157542.94140375205,403715.1996017102,136472.94479663568
2032-12-31,86,-25527.38667733484,267522.61794131994,293050.0046186548,133440.30405735906,158967.6907346939,405997.86403536366,138475.24609404372
2033-01-31,87,-25768.172884764615,267805.04524605547,293573.2181308201,134625.7845981815,160393.9574829461,408293.4349855956,140488.38973954014
2033-02-28,88,-26009.3489575196,268089.55433641165,294098.9032939313,135812.3926909891,161821.7416485087,410601.9854277272,142512.43109131558
2033-03-31,89,-26250.909034483193,268376.16324213217,294627.07227661536,137000.13419689855,163251.04323138174,412923.5887496929,144547.42550756072
2033-04-30,90,-26492.847224070516,268664.8904079066,295157.7376319771,138189.01500749477,164681.8622315653,415258.3187543728,146593.42834646621
2033-05-31,91,-26735.15760407038,268955.7546957168,295690.91229978716,139379.04104498896,166114.19864905934,417606.2496619395,148650.4949662227
2033-06-30,92,-26977.834221486264,269248.77538719634,296226.6096086826,140570.21826237766,167548.05248386392,419967.45611221716,150718.68072502082
2033-07-31,93,-27220.87109237659,269543.9721860031,296764.8432783797,141762.55264360248,168983.42373597907,422342.0131670544,152798.04098105128
2033-08-31,94,-27464.262201694102,269841.3652202056,297305.6274218997,142956.05020371068,170420.31240540478,424729.99631271034,154888.6310925047
2033-09-30,95,-27708.001503124076,270140.97504468274,297848.9765478068,144150.71698901698,171858.71849214105,427131.4814622545,156990.50641757174
2033-10-31,96,-27952.082918922242,270442.82264353684,298394.9055624591,145346.55907726567,173298.64199618791,429546.5449579799,159103.72231444306
2033-11-30,97,-28196.500339751103,270746.9294325206,298943.42977227166,146543.58257779427,174740.08291754537,431975.2635738299,161228.33414130931
2033-12-31,98,-28441.247624516254,271053.31726147793,299494.5648859942,147741.79363169716,176183.04125621342,434417.7145178391,163364.39725636118
2034-01-31,99,-28686.318600200844,271362.00841679797,300048.3270169988,148941.19841199124,177627.51701219208,436873.9754345873,165511.96701778928
2034-02-28,100,-28931.707061700057,271673.0256238838,300604.7326855839,150141.80312378128,179073.51018548134,439344.12440766813,167671.09878378428
2034-03-31,101,-29177.406771654118,271986.3920496345,301163.7988212886,151343.6140044271,180521.02077608122,441828.23996217136,169841.84791253685
2034-04-30,102,-29423.41146028074,272302.13130494126,301725.542765222,152546.63732371095,181970.0487839917,444326.4010671789,172024.26976223764
2034-05-31,103,-29669.714825206815,272620.2674471979,302289.9822724047,153750.87938400597,183420.59420921278,446838.68713827524,174218.41969107732
2034-06-30,104,-29916.3105312986,272940.8249828259,302857.13551412453,154956.3465204459,184872.6570517445,449365.1780400724,176424.3530572465
2034-07-31,105,-30163.192210491805,273263.8288698123,303427.0210803041,156163.04510109502,186326.23731158682,451905.9540887482,178642.1252189359
2034-08-31,106,-30410.353461620223,273589.3045202639,303999.65798188414,157370.98152711953,187781.33498873975,454461.0960546,180871.7915343361
2034-09-30,107,-30657.787850243767,273917.27780297445,304575.0656532182,158580.16223295953,189237.9500832033,457030.6851646123,183113.40736163783
2034-10-31,108,-30905.48890847538,274247.7750460068,305153.26395448216,159790.59368650208,190696.08259497746,459614.8031050385,185367.02805903173
2034-11-30,109,-31153.45013480753,274580.8230392896,305734.2731740972,161002.28238925472,192155.73252406224,462213.53202399804,187632.7089847084
2034-12-31,110,-31401.664993936894,274916.4490372292,306318.1140311661,162215.23487652076,193616.89987045765,464826.9545340878,189910.5054968586
2035-01-31,111,-31650.126916589274,275254.6807613355,306904.80767792475,163429.4577175744,195079.58463416368,467455.15371500835,192200.47295367287
2035-02-28,112,-31898.829299342586,275595.54640286294,307494.3757022055,164644.95751583774,196543.78681518033,470098.2131162049,194502.66671334195
2035-03-31,113,-32147.76550444943,275939.07462546683,308086.84012991627,165861.74090905814,198009.50641350757,472756.2167595233,196817.14213405646
2035-04-30,114,-32396.928859659005,276285.2945678743,308682.2234275333,167079.81456948642,199476.74342914543,475429.24914188136,199143.95457400705
2035-05-31,115,-32646.312658037292,276634.2358465701,309280.5485046074,168299.18520405662,200945.4978620939,478117.3952379545,201483.1593913844
2035-06-30,116,-32895.91015778697,276985.9285584983,309881.83871628525,169519.85955456604,202415.769712353,480820.7405028774,203834.81194437915
2035-07-31,117,-33145.71458206634,277340.4032837785,310486.11786584486,170741.8443978564,203887.55897992273,483539.3708749605,206198.96759118198
2035-08-31,118,-33395.71911880688,277697.6910884385,311093.4102072454,171965.1465459962,205360.86566480307,486273.372778422,208575.68168998352
2035-09-30,119,-33645.916920530435,278057.82352716074,311703.7404476912,173189.7728464636,206835.68976699404,489022.83312613517,210965.00959897443
2035-10-31,120,-33896.30110416483,278420.8326460458,312317.13375021063,174415.7301823308,208312.03128649562,491787.83932239114,213367.00667634537
