Date,Month,Cumulative_Buying,Cumulative_Renting,Cost_Difference,Buying_Monthly,Renting_Monthly,Is_BreakEven,BreakEven_Month,BreakEven_Date
2025-11-30,1,43525.16637109522,1281.7556841762982,42243.41068691892,1542.8228834357333,1281.7556841762982,False,165,2039-07-31
2025-12-31,2,45070.57662674015,2566.784701818102,42503.79192492204,1545.4102556449318,1285.0290176418036,False,165,2039-07-31
2026-01-31,3,46618.615487662464,3862.0052108988266,42756.61027676364,1548.0388609223173,1295.220509080725,False,165,2039-07-31
2026-02-28,4,48169.32240063329,5169.998715215758,42999.323685417534,1550.706912970821,1307.9935043169314,False,165,2039-07-31
2026-03-31,5,49722.729938158955,6486.585061850964,43236.14487630799,1553.40753752567,1316.5863466352057,False,165,2039-07-31
2026-04-30,6,51278.86412406674,7806.430170144463,43472.43395392228,1556.1341859077843,1319.8451082934992,False,165,2039-07-31
2026-05-31,7,52837.74557941412,9134.0219088893,43703.72367052482,1558.8814553473792,1327.5917387448385,False,165,2039-07-31
2026-06-30,8,54399.390609629794,10466.248742809912,43933.14186681988,1561.6450302156754,1332.226833920612,False,165,2039-07-31
2026-07-31,9,55963.81210066089,11806.621559862704,44157.19054079819,1564.4214910310989,1340.3728170527916,False,165,2039-07-31
2026-08-31,10,57531.02023464886,13150.357436944223,44380.66279770464,1567.2081339879676,1343.7358770815194,False,165,2039-07-31
2026-09-30,11,59101.02305696391,14498.483930546352,44602.539126417556,1570.0028223150512,1348.126493602129,False,165,2039-07-31
2026-10-31,12,60673.8269245566,15852.070448485762,44821.756476070834,1572.8038675926857,1353.5865179394095,False,165,2039-07-31
2026-11-30,13,62249.436860281094,17212.402808404982,45037.03405187611,1575.6099357244966,1360.332359919221,False,165,2039-07-31
2026-12-31,14,63827.85683287177,18579.53636849467,45248.320464377095,1578.419972590671,1367.1335600896891,False,165,2039-07-31
2027-01-31,15,65409.0899781652,19953.526486945484,45455.56349121971,1581.2331452934254,1373.9901184508135,False,165,2039-07-31
2027-02-28,16,66993.13877389602,21334.428521948077,45658.71025194794,1584.0487957308278,1380.9020350025942,False,165,2039-07-31
2027-03-31,17,68580.00517780942,22722.297831693108,45857.70734611631,1586.8664039133998,1387.869309745031,False,165,2039-07-31
2027-04-30,18,70169.69073678862,24117.189774371232,46052.50096241738,1589.6855589791874,1394.891942678124,False,165,2039-07-31
2027-05-31,19,71762.19667308034,25519.159708173105,46243.03696490724,1592.5059362917295,1401.9699338018734,False,165,2039-07-31
2027-06-30,20,73357.5239524247,26928.262991289383,46429.26096113532,1595.3272793443575,1409.103283116279,False,165,2039-07-31
2027-07-31,21,74955.67333788684,28344.554981910725,46611.11835597611,1598.1493854621433,1416.291990621341,False,165,2039-07-31
2027-08-31,22,76556.64543239135,29768.091038227783,46788.55439416357,1600.972094504509,1423.536056317059,False,165,2039-07-31
2027-09-30,23,78160.4407123301,31198.926518431217,46961.51419389889,1603.7952799387597,1430.8354802034335,False,165,2039-07-31
2027-10-31,24,79767.05955411708,32637.11678071168,47129.9427734054,1606.6188417869696,1438.1902622804641,False,165,2039-07-31
2027-11-30,25,81376.50225517014,34082.71718325983,47293.78507191031,1609.442701053068,1445.6004025481511,False,165,2039-07-31
2027-12-31,26,82988.76905048963,35535.783084266324,47452.98596622331,1612.2667953194855,1453.0659010064942,False,165,2039-07-31
2028-01-31,27,84603.86012575754,36996.36984192182,47607.490283835716,1615.0910752679079,1460.5867576554936,False,165,2039-07-31
2028-02-29,28,86221.77562768775,38464.53281441697,47757.24281327078,1617.9155019302036,1468.1629724951492,False,165,2039-07-31
