Date,Month,Buying_Wealth,Renting_Wealth,Wealth_Difference,Buying_Equity,Buying_CumulativeCosts,Renting_InvestmentValue,Renting_CumulativeRent
2033-05-31,91,-49910.707816397655,279778.8830283467,329689.59084474435,146196.26763450605,196106.9754509037,417606.2496619395,137827.3666335928
2033-06-30,92,-50388.330122454354,280419.2800804864,330807.61020294076,147385.57093326552,197773.90105571988,419967.45611221716,139548.17603173078
2033-07-31,93,-50866.00559505625,281068.54295068665,331934.5485457429,148576.2651079456,199442.27070300185,422342.0131670544,141273.47021636777
2033-08-31,94,-51343.727004295506,281726.7471252065,333070.474129502,149768.3573884541,201112.08439274962,424729.99631271034,143003.24918750382
2033-09-30,95,-51821.48708268252,282393.9685171156,334215.4555997981,150961.85504228063,202783.34212496315,427131.4814622545,144737.5129451389
2033-10-31,96,-52299.27852495064,283070.2834687069,335369.5619936575,152156.76537469184,204456.04389964248,429546.5449579799,146476.26148927302
2033-11-30,97,-52777.09398785967,283755.7687539237,336532.8627417834,153353.09572892793,206130.1897167876,431975.2635738299,148219.49481990616
2033-12-31,98,-53254.92608999854,284450.50158080074,337705.4276707993,154550.85348639995,207805.7795763985,434417.7145178391,149967.21293703833
2034-01-31,99,-53732.767411586916,285154.5595939177,338887.32700550463,155750.04606688826,209482.81347847517,436873.9754345873,151719.41584066956
2034-02-28,100,-54210.61049427575,285868.0208768683,340078.63137114403,156950.6809287419,211161.29142301765,439344.12440766813,153476.10353079982
2034-03-31,101,-54688.44784094673,286590.96395474224,341279.41179568897,158152.7655690792,212841.21341002593,441828.23996217136,155237.2760074291
2034-04-30,102,-55166.27191551076,287323.46779662144,342489.7397121322,159356.3075239892,214522.57943949997,444326.4010671789,157002.93327055743
2034-05-31,103,-55644.07514270552,288065.61181809043,343709.68696079595,160561.31436873428,216205.3895114398,446838.68713827524,158773.07532018478
2034-06-30,104,-56121.84990789168,288817.4758837612,344939.3257916529,161767.79371795375,217889.64362584543,449365.1780400724,160547.7021563112
2034-07-31,105,-56599.58855684826,289579.14030981157,346178.7288666598,162975.75322586857,219575.34178271683,451905.9540887482,162326.81377893663
2034-08-31,106,-57077.28339556695,290350.6858665389,347427.9692621059,164185.20058648707,221262.48398205402,454461.0960546,164110.4101880611
2034-09-30,107,-57554.92669004522,291132.1937809277,348687.1204709729,165396.1435338118,222951.070223857,457030.6851646123,165898.4913836846
2034-10-31,108,-58032.51066607842,291923.74573923135,349956.2564053098,166608.58984204734,224641.10050812576,459614.8031050385,167691.05736580712
2034-11-30,109,-58510.02750905088,292725.42388956936,351235.45139862027,167822.54732580943,226332.5748348603,462213.53202399804,169488.10813442868
2034-12-31,110,-58987.46936372577,293537.3108445385,352524.78020826424,169038.02384033488,228025.49320406065,464826.9545340878,171289.6436895493
2035-01-31,111,-59464.828334033955,294359.4896838394,353824.31801787333,170255.0272816928,229719.85561572676,467455.15371500835,173095.66403116894
2035-02-28,112,-59942.096482861816,295192.04395691724,355134.14043977903,171473.56558699685,231415.66206985866,470098.2131162049,174906.16915928762
2035-03-31,113,-60419.26583183781,296035.057685618,356454.32351745584,172693.64673461855,233112.91256645636,472756.2167595233,176721.15907390532
2035-04-30,114,-60896.32836111807,296888.6153668593,357784.94372797734,173915.27874440176,234811.60710551983,475429.24914188136,178540.63377502206
2035-05-31,115,-61373.276009170775,297752.80197531666,359126.0779844874,175138.4696778783,236511.7456870491,478117.3952379545,180364.59326263785
2035-06-30,116,-61850.10067255952,298627.70296612475,360477.8036386843,176363.22763848462,238213.32831104414,480820.7405028774,182193.03753675267
2035-07-31,117,-62326.794205725426,299513.40427759395,361840.1984833194,177589.56077177954,239916.35497750496,483539.3708749605,184025.96659736653
2035-08-31,118,-62803.34842076822,300409.9923339426,363213.34075471084,178817.47726566336,241620.82568643158,486273.372778422,185863.3804444794
2035-09-30,119,-63279.755087226134,301317.55404804385,364597.30913526996,180046.98535059785,243326.740437824,489022.83312613517,187705.27907809132
2035-10-31,120,-63756.00593185463,302236.17682418885,365992.1827560435,181278.09329982754,245034.09923168216,491787.83932239114,189551.6624982023
2035-11-30,121,-64040.41915606972,303165.19670061476,367205.6158566845,182702.78367158218,246743.2028276519,494568.4792656778,191403.28256506304
2035-12-31,122,-64321.197488866426,304104.68722080975,368425.88470967615,184132.85964172488,248454.0571305913,497364.8413514739,193260.15413066416
2036-01-31,123,-64598.325696694024,305054.72238594,369653.04808263405,185568.342368648,250166.66806534203,500177.01447505894,195122.29208911894
2036-02-29,124,-64871.78847920586,306015.3766575564,370887.16513676225,187009.25309759105,251881.0415767969,503005.0880343392,196989.7113767828
2036-03-31,125,-65141.570468954276,306986.7249603169,372128.2954292712,188455.61316101358,253597.18362996785,505849.15193269,198862.42697237313
2036-04-30,126,-65407.65623108376,307968.84268472367,373376.49891580746,189907.4439789701,255315.10021005388,508709.2965818131,200740.45389708944
2036-05-31,127,-65670.03026302275,308961.8056898775,374631.83595290023,191364.76705948668,257034.79732250943,511585.6129046112,202623.80721473377
2036-06-30,128,-65928.67699417411,309965.69030624715,375894.36730042123,192827.6039989389,258756.280993113,514478.1923380788,204512.50203183165
2036-07-31,129,-66183.58078560384,310980.57333845453,377164.1541240584,194295.976482432,260479.55726803583,517387.1268362077,206406.55349775316
2036-08-31,130,-66434.72592972874,312006.53206807707,378441.25799780583,195769.9062841822,262204.6322139109,520312.50887291157,208305.9768048345
2036-09-30,131,-66682.0966500022,313043.6442564649,379725.7409064671,197249.41526790024,263931.51191790245,523254.43144496466,210210.7871884998
2036-10-31,132,-66925.67710059864,314091.9881475752,381017.6652481738,198734.5253871763,265660.20248777495,526212.9880749586,212120.99992738335
2036-11-30,133,-67165.4513660965,315151.642470823,382317.0938369195,200225.25868586678,267390.7100519633,529188.2728142752,214036.63034345224
2036-12-31,134,-67401.40346115979,316222.68644394795,383624.08990510774,201721.6372984827,269123.0407596425,532180.3802460771,215957.6938021291
2037-01-31,135,-67633.51733021784,317305.19977589766,384938.71710611554,203223.6834505802,270857.20078079804,535189.4054883131,217884.20571241542
2037-02-28,136,-67861.776847144,318399.2626697278,386261.0395168718,204731.4194591522,272593.1963062962,538215.444196743,219816.1815270152
2037-03-31,137,-68086.16581493229,319504.9558255195,387591.12164045183,206244.8677330224,274331.0335479547,541258.5925679783,221753.63674245882
2037-04-30,138,-68306.66796537288,320622.36044331256,388929.02840868547,207764.0507732407,276070.7187386136,544318.9473425399,223696.58689922738
2037-05-31,139,-68523.26695872605,321751.5582260568,390274.82518478285,209288.99117348058,277812.2581322066,547396.6058079341,225645.04758187727
2037-06-30,140,-68735.94638339413,322892.63138257887,391628.577765973,210819.71162043815,279555.6580038323,550491.6658017442,227599.03441916534
2037-07-31,141,-68944.68975559264,324045.6626305681,392990.35238616075,212356.23489423303,281300.92464982567,553604.2257147422,229558.56308417412
2037-08-31,142,-69149.48051901924,325210.73519957776,394360.215718597,213898.58386881108,283048.0643878303,556734.3844940154,231523.64929443758
2037-09-30,143,-69350.30204452144,326387.9328340449,395738.23487856635,215446.7815123489,284797.08355687035,559882.2416461121,233494.30881206717
2037-10-31,144,-69547.13762976241,327577.33979632723,397124.47742608964,217000.85088766017,286547.9885174226,563047.8972402056,235470.55744387832
2037-11-30,145,-69739.97049888578,328779.0408697574,398519.0113686432,218560.81515260373,288300.7856514895,566231.4519112746,237452.41104151716
2037-12-31,146,-69928.78380217816,329993.12136171473,399921.9051638929,220126.69756049372,290055.4813626719,569433.0068633024,239439.8855015877
2038-01-31,147,-70113.56061573047,331219.6671067156,401333.2277224461,221698.52146051137,291812.08207624184,572652.663872495,241432.99676577936
2038-02-28,148,-70294.28394109776,332458.7644695202,402753.048410618,223276.3102981186,293570.59423921636,575890.5252905149,243431.76082099476
2038-03-31,149,-70470.9367049571,333710.50034825865,404181.43705321575,224860.08761547366,295331.02432043076,579146.6940477367,245436.19369947806
2038-04-30,150,-70643.50175876389,334974.9621775743,405618.4639363382,226449.87705184866,297093.37881061254,582421.2736565177,247446.31147894342
2038-05-31,151,-70811.96187840676,336252.2379317853,407064.19981019205,228045.7023440487,298857.66422245547,585714.3682144894,249462.1302827041
2038-06-30,152,-70976.29976386079,337542.4161280646,408518.7158919254,229647.5873268332,300623.887090694,589026.0824078664,251483.66627980172
2038-07-31,153,-71136.4980388387,338845.5858296383,409982.083868477,231255.55593333903,302392.05397217773,592356.5215147742,253510.93568513592
2038-08-31,154,-71292.53925044101,340161.8366490018,411454.3758994428,232869.63219550543,304162.17144594644,595705.7914085963,255543.95475959452
2038-09-30,155,-71444.40586880394,341491.25875115604,412935.66461996,234489.84024450104,305934.246113305,599073.9985613399,257582.73981018385
2038-10-31,156,-71592.08028674597,342833.94285686035,414426.0231436063,236116.2043111527,307708.28459789866,602461.2500470199,259627.30719015957
2038-11-30,157,-71735.54481941284,344189.9802459058,415925.5250653187,237748.7487263762,309484.293545789,605867.6535450637,261677.6732991579
2038-12-31,158,-71874.78170392042,345559.4627604065,417434.2444643269,239387.49792160912,311262.27962552954,609293.3173437336,263733.85458332713
2039-01-31,159,-72009.77309899632,346942.48280811,418952.25590710633,241032.47642924543,313042.24952824175,612738.3503435695,265795.8675354595
2039-02-28,160,-72140.5010846194,348339.13336572744,420479.6344503468,242683.70888307228,314824.2099676917,616202.862060851,267863.7286951235
2039-03-31,161,-72266.94766165805,349749.50798228156,422016.4556439396,244341.22001870844,316608.1676803665,619686.9626310782,269937.45464879664
2039-04-30,162,-72389.09475150626,351173.70078247564,423562.7955339819,246005.03467404502,318394.1294255513,623190.7628124739,272017.0620299983
2039-05-31,163,-72506.92419571828,352611.80647008045,425118.73066579876,247675.17778968808,320182.10198540636,626714.3739895037,274102.56751942326
2039-06-30,164,-72620.41775564142,354063.9203313414,426684.33808698284,249351.6744094032,321972.0921650446,630257.908176417,276193.9878450756
2039-07-31,165,-72729.55711204716,355530.13823840563,428259.6953504528,251034.54968056205,323764.1067926092,633821.4780208083,278291.3397824027
2039-08-31,166,-72834.32386476043,357010.5566527683,429844.88051752874,252723.82885459097,325558.1527193514,637405.1968071981,280394.6401544298
2039-09-30,167,-72934.69953228711,358505.2726287384,431439.9721610255,254419.5372874218,327354.2368197089,641009.1784606336,282503.9058318952
2039-10-31,168,-73030.66555143992,360014.3838169262,433045.04936836613,256121.70043994434,329152.36599138426,644633.5375503113,284619.1537333851
2039-11-30,169,-73122.20327696239,361537.98846774834,434660.1917447107,257830.34387846122,330952.5471554236,648278.3892932181,286740.4008254698
2039-12-31,170,-73209.29398115096,363076.1854349554,436285.47941610636,259545.49327514478,332754.78725629573,651943.849557795,288867.6641228396
2040-01-31,171,-73291.91885347562,364629.0741791784,437920.99303265405,261267.17440849563,334559.09326197125,655630.0348676194,291000.960688441
2040-02-29,172,-73370.0590001982,366196.7547714963,439566.8137716945,262995.413163804,336365.4721640022,659337.0624051105,293140.30763361417
2040-03-31,173,-73443.69544398953,367779.327897024,441223.0233410135,264730.2355336122,338173.93097760173,663065.0500152536,295285.7221182296
2040-04-30,174,-73512.80912354408,369376.8948585209,442889.70398206497,266471.66761818033,339984.4767417244,666814.116209347,297437.22135082615
2040-05-31,175,-73577.3808931933,370989.55758002005,444566.93847321335,268219.73562595306,341797.11651914637,670584.3801687688,299594.82258874876
2040-06-30,176,-73637.39152251661,372617.4186104789,446254.81013299554,269974.4658740293,343611.85739654594,674375.9617487661,301758.5431382872
2040-07-31,177,-73692.82169595145,374260.58112745034,447953.4028234018,271735.8847886332,345428.70648458466,678188.9814822649,303928.4003548146
2040-08-31,178,-73743.65201240021,375919.1489407751,449662.8009531753,273504.0189055882,347247.6709179884,682023.5605837019,306104.41164292686
2040-09-30,179,-73789.8629848361,377593.2264962958,451383.08948113193,275278.8948707926,349068.7578556287,685879.820952878,308286.59445658216
2040-10-31,180,-73831.43503990723,379282.91887959215,453114.3539194994,277060.5394406973,350891.9744806045,689757.885178833,310474.9662992409
2040-11-30,181,-73868.34851753828,380988.3318197372,454856.6803372755,278848.97948278615,352717.3280003244,693657.8765437434,312669.5447240062
2040-12-31,182,-73900.5836705307,382709.5716930758,456610.1553636065,280644.2419760579,354544.8256465886,697579.9190268406,314870.3473337648
2041-01-31,183,-73928.12066416064,384446.74552702485,458374.8661911855,282446.3540115108,356374.47467567143,701524.1373083527,317077.3917813279
2041-02-28,184,-73950.93957577541,386199.96100389515,460150.90057967056,284255.34279262915,358206.28236840456,705490.6567734682,319290.6957695731
2041-03-31,185,-73969.0203943876,387969.3264647351,461938.3468591227,286071.2356358721,360040.2560302597,709479.6035163214,321510.2770515863
2041-04-30,186,-73982.3430202675,389754.9509131973,463737.2939334648,287894.05997116474,361876.40299143223,713491.1043440013,323736.15343080397
2041-05-31,187,-73990.88726453355,391556.94401942665,465547.8312839602,289723.8433423912,363714.73060692474,717525.2867805827,325968.3427611561
2041-06-30,188,-73994.63284874056,393375.4161239704,467370.04897271097,291560.6134078905,365555.24625663104,721582.2790711798,328206.8629472094
2041-07-31,189,-73993.55940446653,395210.4782417126,469204.03764617915,293404.3979409539,367397.95734542044,725662.2101860234,330451.73194431077
2041-08-31,190,-73987.64647289709,397062.24206582946,471049.88853872655,295255.2248303251,369242.8713032222,729765.209824561,332702.96775873157
2041-09-30,191,-73976.87350440782,398930.8199717678,472907.6934761756,297113.1220807025,371089.99558511033,733891.4084195795,334960.5884478117
2041-10-31,192,-73961.21985814493,400816.3250212464,474777.5448793913,298978.1178132439,372939.3376713888,738040.9371413513,337224.6121201049
2041-11-30,193,-73940.664801604,402718.87096628186,476659.53576788586,300850.24026607285,374790.90506767685,742213.9279018054,339495.0569355235
2041-12-31,194,-73915.18751020607,404638.5722532348,478553.7597634409,302729.51779478847,376644.70530499454,746410.5133587193,341771.9411054845
2042-01-31,195,-73884.76706687256,406575.5440268819,480460.3110937545,304615.9788729764,378500.74593984894,750630.8269199373,344055.28289305535
2042-02-28,196,-73849.3824615975,408529.9021345103,482379.2845961078,306509.6520927228,380359.03455432033,754875.0027476109,346345.1006131006
2042-03-31,197,-73809.01259101799,410501.76313003496,484310.77572105295,308410.5661651305,382219.5787561485,759143.1757624638,348641.41263242887
2042-04-30,198,-73763.63625798281,412491.2442781416,486254.8805361244,310318.74992083723,384082.38617882004,763435.4816480814,350944.23736993986
2042-05-31,199,-73713.23217111843,414498.4635584509,488211.69572956936,312234.23231053655,385947.464481655,767752.0568552234,353253.59329677245
2042-06-30,200,-73657.77894439333,416523.53966970963,490181.31861410296,314157.04240550124,387814.82134989457,772093.0386061623,355569.49893645267
2042-07-31,201,-73597.25509668025,418566.5920340027,492163.84713068296,316087.20939810865,389684.4644947889,776458.564899045,357891.97286504233
2042-08-31,202,-73531.6390513163,420627.7408009923,494159.3798523086,318024.7626023686,391556.4016536849,780848.7745122802,360221.03371128795
2042-09-30,203,-73460.9091356608,422707.1068521797,496168.0159878405,319969.73145445384,393430.64059011464,785263.8070089499,362556.70015677024
2042-10-31,204,-73385.04358065123,424804.8118051919,498189.85538584314,321922.14551323274,395307.18909388396,789703.802741246,364898.99093605403
2042-11-30,205,-73304.02052035677,426920.9780180934,500224.99853845016,323882.03446080466,397186.05498116143,794168.9028549318,367247.9248368384
2042-12-31,206,-73217.81799153023,429055.72859372234,502273.54658525257,325849.42810303735,399067.2460945676,798659.2492938297,369603.5207001073
2043-01-31,207,-73126.41393315722,431209.18738405185,504335.6013172091,327824.3563701071,400950.7703032643,803174.984804333,371965.7974202811
2043-02-28,208,-73029.78618600353,433381.4789945761,506411.2651805796,329806.8493170413,402836.6355030448,807716.2529399437,374334.7739453676
2043-03-31,209,-72927.91249216045,435572.72878872184,508500.6412808823,331796.93712426326,404724.8496164237,812283.1980658362,376710.4692771144
2043-04-30,210,-72820.77049458731,437783.0628922861,510603.8333868734,333794.65009814006,406615.4205927274,816875.9653634471,379092.902471161
