Date,Month,Buying_Wealth,Renting_Wealth,Wealth_Difference,Buying_Equity,Buying_CumulativeCosts,Renting_InvestmentValue,Renting_CumulativeRent
2030-08-31,58,-83774.49917998217,136328.92403639367,220103.42321637584,203183.91625325056,286958.41543323273,346706.1942419249,210377.27020553124
2030-09-30,59,-84937.41082211665,134405.2962131788,219342.70703529546,205944.02906303428,290881.43988515093,348666.5214708827,214261.2252577039
2030-10-31,60,-86100.66502572905,132483.96905448913,218584.63408021818,208707.20137694373,294807.8664026728,350637.93267499993,218153.9636205108
2030-11-30,61,-87264.24588722002,130565.00622357448,217829.2521107945,211473.4490985782,298737.6949857982,352620.49052468356,222055.48430110907
2030-12-31,62,-88428.13742032187,128648.47190296903,217076.6093232909,214242.78821420536,302670.92563452723,354614.2580446883,225965.7861417193
2031-01-31,63,-89592.32355566864,126734.43071028608,216326.75426595472,217015.2347931912,306607.55834885983,356619.29861611984,229884.86790583376
2031-02-28,64,-90756.78814036428,124822.9476275871,215579.73576795138,219790.80498843174,310547.593128796,358635.6759784499,233812.72835086277
2031-03-31,65,-91921.51493754855,122914.08794496531,214835.60288251386,222569.5150367873,314491.02997433586,360663.4542315424,237749.3662865771
2031-04-30,66,-93086.4876259602,121007.91721820438,214094.4048441646,225351.38125951908,318437.8688854793,362702.69783769135,241694.78061948696
2031-05-31,67,-94251.68979949859,119104.50123975254,213356.19103925113,228136.4200627277,322388.1098622263,364753.4716236698,245648.97038391724
2031-06-30,68,-95417.10496678262,117203.90602179043,212621.01098857305,230924.64793779427,326341.7529045769,366815.8407827908,249611.93476100036
2031-07-31,69,-96582.71655070741,115306.19778985911,211888.91434056652,233716.08146182372,330298.79801253113,368889.87087698,253583.6730871209
2031-08-31,70,-97748.50788799854,113411.44298533344,211159.95087333198,236510.73729809042,334259.24518608896,370975.6278388596,257564.18485352618
2031-09-30,71,-98914.46222876437,111519.70827496258,210434.17050372696,239308.632196486,338223.09442525037,373073.17797384446,261553.46969888188
2031-10-31,72,-100080.56273604569,109631.06056572759,209711.62330177327,242109.78299396968,342190.34573001537,375182.5879622499,265551.5273965223
2031-11-30,73,-101246.79248536314,107745.56702337123,208992.35950873437,244914.2066150208,346160.99910038395,377303.92486141145,269558.3578380402
2031-12-31,74,-102413.13446426229,105863.2950931146,208276.4295573769,247721.9200720939,350135.0545363562,379437.2561078165,273573.96101470187
2032-01-31,75,-103579.57157185627,103984.31252127147,207563.88409312774,250532.94046607573,354112.512037932,381582.64951924817,277598.3369979767
2032-02-29,76,-104746.08661836619,102108.68737668637,206854.77399505256,253347.28498674522,358093.3716051114,383740.1732969414,281631.485920255
2032-03-31,77,-105912.662324659,100236.4880711459,206149.1503958049,256164.9709132354,362077.6332378944,385909.8960277504,285673.4079566045
